k__Bacteria	C1
k__Bacteria	C2
k__Bacteria	C3
k__Bacteria	C4
k__Bacteria	C5
k__Bacteria	C6
k__Bacteria	N1
k__Bacteria	N2
k__Bacteria	N3
k__Bacteria	N4
k__Bacteria	N5
k__Bacteria	N6
k__Bacteria|p__Actinobacteria	C4
k__Bacteria|p__Actinobacteria	N2
k__Bacteria|p__Actinobacteria	N3
k__Bacteria|p__Actinobacteria	N4
k__Bacteria|p__Actinobacteria	N5
k__Bacteria|p__Actinobacteria	N6
k__Bacteria|p__Actinobacteria|c__Actinobacteria	C4
k__Bacteria|p__Actinobacteria|c__Actinobacteria	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria	N3
k__Bacteria|p__Actinobacteria|c__Actinobacteria	N4
k__Bacteria|p__Actinobacteria|c__Actinobacteria	N5
k__Bacteria|p__Actinobacteria|c__Actinobacteria	N6
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	C4
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	N3
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	N4
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	N5
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	N6
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_viscosus	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_viscosus|t__GCF_000175315	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	N6
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium	N2
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium	N6
